X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP,COG
15.89,138.1,1.48,0.02,1.72,2.03,1.51,11.88,13.4,-46.0,-1145.84,44.14,20.14
17.96,134.0,0.51,0.04,2.94,2.06,1.51,14.95,16.42,-41.0,-1482.5,52.35,17.02
23.38,124.5,0.57,0.01,2.82,2.02,1.51,14.82,17.82,-40.0,-1787.71,20.95,14.89
23.59,129.5,1.5,0.09,0.71,2.01,1.51,11.66,12.88,-44.0,-1645.82,71.93,19.28
17.67,123.6,0.52,0.03,2.76,2.01,1.51,13.52,14.93,-44.0,-1357.84,53.09,18.92
15.83,138.3,0.97,0.01,2.15,2.04,1.51,14.97,16.68,-40.0,-1337.58,62.53,16.27
24.99,76.6,0.98,0.01,2.27,2.01,1.51,10.27,14.59,-45.0,-1575.2,53.25,20.9
15.71,138.6,1.51,0.01,3.3,2.02,1.51,14.97,16.0,-43.0,-1605.8,62.17,17.83
23.57,138.1,0.5,0.01,2.91,2.04,1.53,13.62,15.39,-42.0,-1771.33,24.58,18.79
21.11,136.9,0.51,0.03,2.75,2.01,1.51,11.69,13.5,-45.0,-1572.38,37.95,19.94
23.91,138.6,1.14,0.01,2.59,2.02,1.51,11.79,16.48,-41.0,-1787.88,60.56,20.38
17.77,123.7,0.5,0.01,2.76,2.04,1.51,13.55,15.08,-44.0,-1332.93,52.62,18.67
17.57,137.9,1.71,0.05,2.99,2.06,1.51,11.75,13.0,-47.0,-1521.38,48.0,19.09
23.68,137.8,0.5,0.02,3.32,2.02,1.51,14.95,17.62,-40.0,-1620.0,12.62,14.69
23.88,139.2,0.54,0.01,2.99,2.02,1.51,14.74,16.3,-41.0,-1800.71,19.4,18.0
16.03,138.6,1.06,0.01,1.93,2.01,1.51,14.95,16.23,-40.0,-1339.21,53.67,17.39
23.33,128.3,0.53,0.04,3.24,2.02,1.51,14.91,17.95,-40.0,-1685.28,13.58,14.29
23.37,127.6,0.5,0.04,3.24,2.07,1.51,14.92,17.8,-40.0,-1668.57,10.34,14.47
23.92,138.4,1.14,0.01,2.08,2.01,1.51,10.32,12.47,-46.0,-1817.45,55.04,21.22
24.78,118.1,0.56,0.0,2.79,2.01,1.51,14.75,15.96,-41.0,-1807.43,25.38,18.52
23.91,120.3,0.5,0.09,3.27,2.06,1.51,13.05,14.76,-42.0,-1601.66,20.83,20.09
24.76,131.8,1.51,0.02,2.1,2.01,1.51,11.58,17.68,-40.0,-1741.61,67.28,20.01
24.61,75.5,0.76,0.05,2.33,2.01,1.51,14.94,16.72,-40.0,-1676.65,38.08,16.39
23.82,122.5,0.5,0.01,3.28,2.01,1.51,14.99,17.97,-40.0,-1683.59,11.89,13.89
24.49,134.0,0.77,0.02,2.08,2.06,1.52,11.89,13.41,-45.0,-1810.28,49.81,20.27
23.69,138.6,0.52,0.01,3.05,2.01,1.51,14.87,16.4,-41.0,-1767.34,17.77,17.49
23.92,136.5,1.13,0.01,2.06,2.04,1.51,14.99,16.82,-40.0,-1934.08,46.86,15.95
24.78,124.8,0.54,0.04,2.79,2.01,1.51,12.69,13.99,-44.0,-1775.33,34.88,20.8
15.71,137.5,1.49,0.01,3.32,2.01,1.51,11.74,12.87,-47.0,-1449.33,52.73,18.82
21.12,138.0,1.01,0.04,2.71,2.01,1.51,14.92,17.74,-40.0,-1802.28,40.98,14.52
16.0,138.4,1.14,0.01,1.77,2.01,1.51,11.54,12.91,-46.0,-1012.7,45.97,19.16
15.8,138.5,1.5,0.06,2.09,2.02,1.51,11.75,12.76,-47.0,-1237.1,42.3,19.02
24.09,134.4,1.46,0.02,2.08,2.02,1.51,10.36,13.79,-45.0,-1833.76,72.49,20.85
24.36,138.1,0.69,0.05,2.75,2.04,1.51,14.89,15.96,-42.0,-1833.66,28.11,18.23
23.77,138.6,1.56,0.02,1.99,2.01,1.51,14.89,16.34,-40.0,-1972.58,55.64,17.37
23.93,122.6,0.5,0.02,3.02,2.06,1.51,10.03,14.74,-43.0,-1576.64,39.42,20.91
24.79,139.1,1.47,0.01,2.07,2.01,1.51,14.61,15.9,-41.0,-1986.61,57.35,18.97
15.71,137.5,1.35,0.01,2.18,2.01,1.51,11.1,12.87,-47.0,-1188.78,48.0,20.17
15.88,138.8,0.96,0.01,3.3,2.01,1.51,12.08,13.47,-47.0,-1349.82,76.17,20.46
24.29,137.4,0.51,0.02,3.01,2.01,1.51,14.99,17.95,-40.0,-1760.57,16.51,13.79
24.65,134.4,0.79,0.02,2.07,2.02,1.52,11.89,12.9,-45.0,-1825.73,49.08,19.2
16.04,138.5,1.49,0.02,2.75,2.01,1.51,15.0,17.98,-40.0,-1646.54,60.13,13.54
16.3,139.2,0.79,0.01,2.99,2.07,1.51,14.92,16.31,-42.0,-1428.92,73.9,17.22
24.06,136.5,0.62,0.02,2.88,2.01,1.51,14.99,16.81,-40.0,-1830.87,23.46,15.98
23.26,117.9,0.51,0.02,3.0,2.06,1.51,11.02,12.65,-45.0,-1603.79,34.76,20.57
16.0,138.6,1.0,0.02,1.77,2.01,1.51,11.57,12.68,-46.0,-962.44,43.2,19.41
24.47,136.5,0.5,0.0,2.69,2.02,1.51,14.97,16.63,-40.0,-1832.01,23.31,16.61
24.86,133.1,1.02,0.02,2.28,2.09,1.59,14.83,17.47,-40.0,-1916.66,44.46,15.63
23.62,138.4,1.01,0.01,2.06,2.01,1.51,10.04,12.65,-46.0,-1761.07,53.86,21.12
16.04,137.3,1.52,0.02,0.79,2.01,1.51,11.76,12.89,-44.0,-847.24,28.77,18.99
24.86,137.3,1.46,0.03,1.89,2.02,1.52,11.44,12.82,-45.0,-1929.06,69.04,19.59
23.36,137.3,0.52,0.04,2.37,2.08,1.51,10.3,12.65,-44.0,-1660.48,48.23,21.29
24.15,138.1,0.5,0.0,2.92,2.02,1.51,13.62,15.41,-42.0,-1749.18,24.16,18.85
15.64,129.5,1.5,0.01,1.81,2.01,1.51,11.77,12.88,-47.0,-1083.86,42.01,19.06
15.66,134.9,1.41,0.02,3.32,2.02,1.51,11.58,13.1,-47.0,-1423.76,58.44,19.01
15.18,135.3,1.34,0.02,2.2,2.02,1.51,10.96,12.9,-47.0,-1118.04,56.82,20.66
24.89,135.9,0.53,0.03,2.07,2.01,1.51,11.8,15.92,-42.0,-1751.87,45.14,20.46
15.8,138.7,1.29,0.06,2.09,2.02,1.51,11.26,12.87,-47.0,-1146.87,49.55,19.82
16.03,138.6,1.54,0.17,3.66,2.01,1.51,14.94,16.35,-42.0,-1544.69,63.78,17.14
24.99,138.8,1.02,0.01,2.27,2.01,1.51,11.68,12.82,-46.0,-1909.8,52.04,19.01
15.14,137.8,1.03,0.02,2.88,2.01,1.51,14.97,16.71,-41.0,-1445.59,77.32,16.21
16.0,138.5,0.5,0.02,1.77,2.02,1.51,11.74,12.91,-45.0,-823.31,46.32,19.06
16.0,139.7,0.5,0.0,0.71,2.02,1.51,11.77,12.88,-45.0,-753.27,35.78,19.1
23.36,137.8,0.54,0.0,2.29,2.01,1.51,10.98,13.74,-45.0,-1662.62,46.73,19.91
18.15,134.9,0.98,0.01,2.93,2.06,1.51,10.49,12.38,-47.0,-1376.75,41.78,21.11
23.9,123.4,0.5,0.0,3.02,2.06,1.51,13.47,14.8,-44.0,-1668.57,24.96,19.25
15.84,138.5,1.51,0.01,2.08,2.02,1.51,11.75,12.88,-47.0,-1256.39,43.54,18.97
24.28,137.4,0.5,0.01,1.78,2.02,1.51,14.99,17.86,-40.0,-1823.01,33.87,13.92
24.7,137.4,1.42,0.01,2.15,2.04,1.51,13.11,14.87,-43.0,-1942.35,64.09,19.96
15.67,138.4,1.69,0.02,2.28,2.02,1.51,11.61,12.89,-47.0,-1356.29,47.15,19.17
23.46,139.3,0.88,0.01,2.97,2.07,1.51,14.85,16.31,-41.0,-1763.28,35.4,17.48
23.93,86.1,0.51,0.02,2.04,2.02,1.51,11.49,12.64,-45.0,-1489.13,44.42,19.94
16.0,123.7,1.5,0.02,0.66,2.01,1.51,13.33,15.11,-40.0,-895.04,54.41,19.35
16.44,138.5,0.82,0.01,3.32,2.01,1.51,14.97,16.35,-43.0,-1507.67,74.84,17.1
24.78,124.5,0.57,0.01,1.81,2.01,1.51,11.67,15.98,-42.0,-1718.89,48.51,20.38
16.0,138.6,1.5,0.02,2.95,2.02,1.51,11.72,13.0,-47.0,-1433.27,46.61,19.2
15.07,137.4,0.5,0.04,3.24,2.08,1.51,11.74,17.92,-40.0,-1133.25,90.71,20.3
24.76,136.6,0.51,0.03,2.57,2.01,1.51,12.67,13.89,-44.0,-1817.13,38.3,20.9
23.93,81.4,0.5,0.01,2.93,2.02,1.51,11.16,12.69,-46.0,-1512.79,26.82,20.2
17.76,133.9,1.46,0.05,3.03,2.01,1.51,11.41,15.83,-43.0,-1543.11,70.98,19.74
15.57,137.3,1.7,0.03,1.89,2.02,1.52,11.73,12.82,-47.0,-1226.14,44.13,18.95
24.98,137.4,1.48,0.03,1.92,2.02,1.52,11.44,12.82,-45.0,-1932.79,69.86,19.57
24.32,139.7,0.5,0.02,2.75,2.01,1.51,11.98,13.85,-44.0,-1758.21,36.07,20.73
24.12,124.6,0.52,0.03,2.75,2.01,1.51,14.51,17.87,-40.0,-1780.32,22.05,16.39
16.0,138.5,1.5,0.09,0.71,2.01,1.51,11.77,16.4,-40.0,-925.83,64.09,20.4
15.72,138.6,1.57,0.09,3.43,2.01,1.51,14.97,16.35,-42.0,-1598.88,64.05,17.0
23.28,136.5,0.5,0.04,3.28,2.04,1.51,14.98,17.98,-40.0,-1646.62,8.03,13.97
15.71,138.6,1.51,0.01,3.26,2.02,1.51,11.13,12.94,-47.0,-1431.38,51.02,20.11
23.92,135.9,0.51,0.02,3.01,2.02,1.51,11.42,17.99,-40.0,-1594.18,35.3,19.67
15.67,139.0,1.55,0.04,2.3,2.02,1.51,11.62,12.88,-47.0,-1313.62,46.29,19.17
24.11,124.1,0.56,0.01,2.79,2.01,1.51,10.33,12.4,-45.0,-1704.43,39.18,21.28
24.49,137.8,0.84,0.02,2.28,2.08,1.58,11.93,17.34,-40.0,-1729.05,51.35,20.71
17.72,139.1,1.32,0.02,2.13,2.08,1.51,11.8,12.87,-47.0,-1356.11,40.83,19.07
24.99,76.6,0.98,0.01,2.27,2.01,1.51,10.24,12.48,-47.0,-1596.84,45.53,21.4
15.8,139.0,1.5,0.06,1.94,2.02,1.51,11.71,12.76,-47.0,-1176.39,41.57,19.11
17.76,133.9,1.46,0.05,3.24,2.06,1.51,14.94,16.62,-41.0,-1656.97,58.85,16.53
24.85,138.2,0.79,0.01,2.58,2.02,1.51,11.7,16.23,-41.0,-1769.38,47.27,20.26
23.13,117.9,0.5,0.02,3.0,2.06,1.51,13.55,14.76,-43.0,-1676.29,23.83,19.22
16.05,137.4,0.83,0.02,1.03,2.02,1.52,11.75,16.43,-40.0,-815.49,80.96,20.47
17.82,137.9,0.77,0.05,2.09,2.02,1.51,12.06,16.88,-40.0,-1350.62,58.7,20.57
22.52,86.9,0.69,0.04,2.89,2.02,1.51,11.43,12.69,-47.0,-1492.51,28.25,19.7
24.83,124.5,0.63,0.06,1.88,2.01,1.51,10.33,12.4,-45.0,-1747.66,56.98,21.32
25.0,138.8,1.23,0.07,2.08,2.01,1.51,14.97,17.27,-40.0,-1933.67,46.82,15.01
24.29,138.5,0.5,0.04,3.01,2.02,1.51,11.76,17.97,-40.0,-1576.07,33.46,20.18
23.19,117.9,0.88,0.02,2.93,2.06,1.51,13.05,14.76,-44.0,-1719.91,33.77,20.11
15.71,139.6,1.51,0.0,3.3,2.02,1.51,14.96,16.0,-43.0,-1560.59,60.06,17.81
23.13,128.3,0.5,0.02,2.75,2.01,1.51,15.0,17.95,-40.0,-1766.29,20.6,13.58
17.7,133.9,1.46,0.01,2.99,2.07,1.51,11.59,13.0,-47.0,-1487.08,44.31,18.83
23.93,85.9,0.5,0.02,2.93,2.02,1.51,11.49,12.62,-46.0,-1535.92,26.95,19.65
15.71,130.2,1.03,0.01,3.3,2.04,1.51,11.67,13.15,-47.0,-1315.26,74.81,19.29
24.37,138.3,0.54,0.02,2.52,2.01,1.51,14.89,16.09,-41.0,-1874.65,28.87,18.02
23.22,137.8,0.57,0.01,2.79,2.01,1.51,14.82,15.94,-42.0,-1820.92,24.55,18.25
24.02,137.5,1.01,0.02,2.03,2.01,1.51,12.13,13.63,-45.0,-1848.07,49.41,20.72
24.99,139.2,1.33,0.01,2.08,2.01,1.51,14.85,15.9,-41.0,-1992.76,56.37,18.35
23.65,138.6,0.64,0.01,3.05,2.01,1.51,14.87,16.4,-41.0,-1770.11,26.44,17.4
17.91,133.9,1.46,0.05,1.81,2.06,1.51,14.87,16.53,-40.0,-1564.79,54.28,16.91
24.77,137.4,1.35,0.01,1.99,2.02,1.51,14.85,17.92,-40.0,-1926.22,48.92,14.58
23.35,138.7,1.4,0.1,2.1,2.02,1.51,14.85,15.9,-41.0,-1907.39,55.25,18.34
24.28,139.5,0.5,0.02,1.78,2.02,1.51,11.76,17.76,-40.0,-1646.73,54.07,20.41
24.53,129.5,1.51,0.01,1.75,2.01,1.51,11.77,12.88,-45.0,-1901.96,67.92,19.1
24.87,138.7,1.0,0.01,2.24,2.01,1.51,11.68,12.82,-46.0,-1891.32,51.07,19.01
23.24,138.1,0.51,0.02,1.97,2.06,1.51,11.68,12.99,-44.0,-1682.83,47.37,19.1
24.78,122.7,0.54,0.04,2.82,2.01,1.51,12.69,16.13,-42.0,-1732.4,32.09,20.1
16.05,138.2,1.52,0.03,2.06,2.01,1.51,14.29,16.7,-40.0,-1519.6,66.05,18.38
16.64,138.5,0.57,0.01,2.79,2.1,1.6,14.81,16.03,-42.0,-1380.42,69.15,18.37
23.69,129.6,0.51,0.01,3.05,2.01,1.51,11.66,12.88,-44.0,-1671.68,26.1,18.97
16.02,138.6,1.01,0.01,3.3,2.01,1.51,14.94,16.35,-43.0,-1533.94,73.58,16.99
15.84,138.5,1.6,0.01,2.12,2.02,1.51,11.75,15.94,-42.0,-1406.57,77.65,20.46
24.21,137.4,0.52,0.0,3.01,2.08,1.51,10.9,12.46,-44.0,-1614.8,32.76,20.75
22.79,85.4,0.67,0.02,2.89,2.01,1.51,11.32,12.69,-47.0,-1505.18,28.58,19.9
23.9,139.4,1.14,0.01,2.08,2.01,1.51,11.77,12.78,-46.0,-1842.79,51.16,18.87
24.86,133.3,1.02,0.02,2.08,2.02,1.52,11.69,13.54,-45.0,-1872.14,55.48,20.02
16.05,139.7,0.5,0.0,0.71,2.02,1.51,11.77,12.93,-45.0,-774.56,34.34,19.17
24.51,138.5,0.51,0.02,2.75,2.01,1.51,14.89,17.6,-40.0,-1829.11,19.61,15.04
16.44,138.5,0.82,0.01,2.75,2.01,1.51,14.97,16.35,-42.0,-1458.56,67.79,16.92
23.37,137.3,0.58,0.04,2.99,2.08,1.51,14.99,17.82,-40.0,-1736.9,16.32,14.07
24.99,138.8,1.02,0.02,2.27,2.01,1.51,11.75,13.05,-45.0,-1917.19,53.04,19.29
17.83,123.6,0.5,0.02,2.76,2.04,1.51,13.06,15.08,-44.0,-1323.79,52.17,19.86
16.43,138.5,1.4,0.01,3.08,2.01,1.51,10.71,12.81,-47.0,-1423.43,47.27,21.03
24.56,134.0,0.5,0.02,3.16,2.07,1.52,10.28,13.15,-42.0,-1555.29,34.02,21.16
23.82,135.9,0.52,0.0,3.01,2.06,1.51,11.42,12.88,-45.0,-1635.95,30.57,19.51
24.11,137.3,1.71,0.03,1.78,2.02,1.52,12.32,13.58,-45.0,-1917.5,68.48,20.87
24.28,139.9,0.5,0.01,1.77,2.02,1.51,14.99,17.86,-40.0,-1837.56,33.61,13.95
15.09,138.2,0.96,0.04,3.3,2.01,1.51,14.98,16.65,-42.0,-1461.97,87.22,16.5
15.84,137.4,1.51,0.01,2.08,2.02,1.51,11.64,12.88,-47.0,-1240.2,43.32,18.98
23.35,129.5,0.56,0.1,2.59,2.03,1.51,12.67,13.75,-44.0,-1702.3,34.06,20.92
16.24,138.6,0.54,0.04,3.24,2.02,1.51,14.91,17.98,-40.0,-1441.38,69.79,14.23
23.92,136.5,1.29,0.01,2.15,2.02,1.51,14.98,16.83,-40.0,-1951.27,49.17,15.93
16.0,137.9,1.48,0.09,0.71,2.01,1.51,14.98,16.08,-40.0,-1010.96,40.72,17.48
24.0,123.4,0.5,0.06,3.07,2.04,1.51,14.83,17.81,-40.0,-1728.12,13.64,14.83
23.35,127.6,0.5,0.04,3.26,2.07,1.51,14.92,17.8,-40.0,-1673.38,9.2,14.48
24.71,124.5,0.52,0.06,3.11,2.08,1.51,14.97,17.96,-40.0,-1684.7,14.85,14.02
15.99,137.8,0.82,0.02,3.09,2.02,1.52,14.77,16.49,-42.0,-1452.3,78.92,17.37
24.79,76.6,0.98,0.01,2.27,2.02,1.51,10.27,12.48,-47.0,-1587.74,45.31,21.39
16.04,139.7,0.54,0.0,0.71,2.03,1.51,11.77,12.88,-45.0,-748.89,36.46,19.1
24.99,76.6,0.98,0.0,2.27,2.01,1.51,10.27,12.48,-46.0,-1578.67,46.54,21.29
23.19,138.5,0.53,0.01,2.2,2.01,1.51,11.77,12.78,-45.0,-1714.13,42.31,18.86
16.1,138.6,1.04,0.01,1.99,2.01,1.51,11.6,13.58,-46.0,-1093.32,54.79,19.86
16.0,139.7,1.13,0.0,0.65,2.02,1.51,11.48,12.88,-45.0,-780.69,36.47,19.37
24.93,139.0,1.36,0.02,1.97,2.02,1.51,14.97,16.35,-40.0,-2000.1,53.4,17.17
17.88,134.2,1.43,0.0,3.48,2.01,1.51,13.56,15.05,-45.0,-1536.14,60.12,18.77
24.86,127.6,0.5,0.03,3.1,2.07,1.51,14.82,17.8,-40.0,-1680.69,14.7,15.0
15.97,138.3,0.96,0.02,2.88,2.01,1.51,14.97,16.71,-41.0,-1500.94,68.7,16.2
16.01,123.6,1.5,0.02,1.93,2.04,1.51,13.56,15.08,-43.0,-1328.41,59.18,18.68
24.1,138.6,0.57,0.02,2.88,2.05,1.55,14.89,16.09,-41.0,-1835.56,22.52,18.02
24.37,136.9,0.54,0.01,2.79,2.01,1.51,14.83,16.09,-41.0,-1864.26,24.97,18.0
24.98,138.8,1.23,0.08,2.09,2.01,1.51,14.89,17.27,-40.0,-1937.84,46.82,15.4
15.71,138.6,1.01,0.0,0.78,2.01,1.51,14.97,16.35,-40.0,-886.12,73.49,17.12
17.77,129.5,0.5,0.01,3.24,2.1,1.6,13.55,15.08,-45.0,-1392.55,61.81,19.05
16.67,139.8,1.12,0.0,2.3,2.02,1.51,10.97,12.62,-47.0,-1212.34,44.89,20.66
23.94,136.7,0.68,0.06,2.13,2.01,1.51,14.89,17.6,-40.0,-1840.52,31.29,14.85
23.56,138.6,0.56,0.01,3.03,2.01,1.51,14.87,16.65,-40.0,-1794.88,19.99,16.93
16.4,138.5,0.82,0.03,2.75,2.01,1.51,10.7,13.06,-47.0,-1215.71,64.06,20.85
23.67,138.6,0.5,0.02,2.74,2.01,1.51,15.0,17.97,-40.0,-1802.87,21.02,13.83
17.88,137.3,0.51,0.0,3.56,2.01,1.51,13.56,15.41,-45.0,-1405.03,66.81,18.7
24.86,133.0,1.7,0.02,1.65,2.1,1.59,14.83,17.47,-40.0,-1914.03,49.62,15.57
17.72,132.9,1.32,0.03,2.75,2.01,1.51,11.01,12.87,-47.0,-1482.8,43.59,20.37
16.13,138.6,1.57,0.09,3.43,2.03,1.53,14.94,16.39,-42.0,-1620.44,64.35,17.02
24.98,137.4,1.48,0.03,1.92,2.02,1.52,11.46,14.1,-44.0,-1895.32,73.27,19.8
24.93,139.0,0.76,0.01,2.57,2.02,1.51,14.97,16.35,-41.0,-1894.05,36.72,17.16
15.84,138.5,1.51,0.01,2.08,2.01,1.51,10.04,12.88,-47.0,-1207.6,48.1,21.13
23.93,89.2,0.5,0.01,3.09,2.02,1.51,11.14,12.58,-46.0,-1537.17,25.18,20.45
16.0,138.6,1.12,0.02,2.07,2.02,1.51,11.69,12.91,-47.0,-1117.84,51.39,18.93
23.92,136.6,1.29,0.01,2.15,2.02,1.51,14.98,16.83,-40.0,-1952.93,49.15,15.93
24.21,139.4,0.5,0.01,3.21,2.01,1.51,14.94,16.35,-40.0,-1645.46,23.62,17.35
24.76,78.9,0.51,0.03,2.27,2.02,1.51,10.16,13.89,-45.0,-1482.61,47.57,21.04
17.76,133.9,1.51,0.05,2.84,2.02,1.51,11.88,16.62,-41.0,-1583.93,74.5,20.44
17.83,137.1,0.51,0.0,3.48,2.01,1.51,13.56,15.03,-46.0,-1385.85,67.79,18.89
16.44,138.5,0.69,0.0,3.29,2.01,1.51,14.97,16.35,-41.0,-1450.22,77.97,16.91
24.11,137.6,0.56,0.01,2.76,2.08,1.51,10.33,12.4,-44.0,-1708.03,41.38,21.37
24.86,133.1,1.02,0.0,2.28,2.02,1.51,14.95,17.67,-40.0,-1902.48,46.15,14.55
24.76,134.3,1.5,0.08,2.07,2.01,1.51,14.73,15.74,-41.0,-1972.33,58.05,18.75
24.53,138.2,0.57,0.02,2.88,2.01,1.51,14.97,16.12,-41.0,-1817.33,24.05,17.71
16.34,139.7,1.13,0.0,0.65,2.02,1.51,11.04,12.88,-45.0,-804.31,39.25,20.4
24.73,139.2,0.5,0.04,2.52,2.01,1.51,14.89,17.63,-40.0,-1852.5,24.92,14.99
23.69,124.3,1.43,0.01,2.26,2.01,1.51,11.66,15.28,-43.0,-1826.19,67.7,20.26
23.33,123.2,0.51,0.03,3.23,2.01,1.51,14.91,17.92,-40.0,-1710.94,13.74,14.29
23.93,137.1,0.5,0.05,3.02,2.06,1.51,14.91,17.69,-40.0,-1740.32,12.79,14.73
22.52,86.6,0.69,0.04,2.89,2.02,1.51,11.43,12.78,-47.0,-1487.45,28.17,19.79
23.33,137.3,0.51,0.01,3.14,2.02,1.51,14.99,17.82,-40.0,-1743.96,12.58,14.22
24.99,76.6,0.78,0.01,2.27,2.02,1.51,10.27,12.48,-46.0,-1567.34,43.88,21.42
24.93,139.0,1.36,0.0,1.97,2.02,1.51,14.97,16.35,-40.0,-1962.1,51.22,17.14
23.9,139.4,1.55,0.01,1.78,2.01,1.51,11.77,12.78,-45.0,-1900.93,65.74,18.96
16.02,138.6,0.52,0.02,2.75,2.01,1.51,15.0,17.98,-40.0,-1386.33,67.34,13.55
23.93,123.4,0.5,0.11,3.27,2.01,1.51,11.3,12.73,-43.0,-1553.64,28.59,20.07
23.92,138.4,1.46,0.02,1.95,2.03,1.51,11.61,12.78,-45.0,-1883.55,64.09,19.19
16.0,129.2,1.51,0.09,0.83,2.01,1.51,11.3,13.58,-42.0,-849.71,39.4,19.22
22.72,85.4,0.67,0.07,2.89,2.01,1.51,11.32,12.69,-46.0,-1491.83,27.78,19.94
15.57,137.3,1.7,0.03,2.07,2.02,1.51,11.73,14.92,-45.0,-1338.77,68.46,20.49
23.69,129.6,0.51,0.01,3.08,2.02,1.51,11.66,12.83,-44.0,-1666.34,25.83,19.04
17.74,136.0,0.51,0.02,2.78,2.02,1.51,11.62,12.98,-47.0,-1277.02,51.97,18.89
23.92,124.1,0.56,0.01,2.79,2.01,1.51,10.33,12.4,-45.0,-1695.7,38.58,21.29
24.78,126.2,0.54,0.04,2.52,2.01,1.51,12.74,13.99,-44.0,-1784.16,39.45,20.83
24.51,138.5,0.51,0.02,2.09,2.01,1.51,14.98,17.6,-40.0,-1845.64,28.79,14.41
16.0,139.7,0.52,0.01,3.23,2.02,1.51,11.77,12.88,-47.0,-1205.5,75.88,19.05
24.77,137.4,1.35,0.01,1.99,2.04,1.51,14.85,17.92,-40.0,-1911.3,48.95,14.58
24.99,72.6,0.99,0.01,0.63,2.01,1.51,10.27,12.48,-44.0,-1237.56,85.11,21.34
23.77,125.4,0.86,0.02,2.91,2.01,1.51,11.06,12.98,-46.0,-1700.06,36.03,20.1
16.27,138.2,0.93,0.02,3.32,2.01,1.51,14.97,16.4,-42.0,-1522.97,73.83,16.94
16.04,129.5,1.5,0.13,0.71,2.01,1.51,11.82,16.17,-40.0,-841.22,70.4,20.5
16.3,137.1,0.52,0.02,3.03,2.06,1.51,14.91,17.7,-40.0,-1385.85,71.35,14.55
23.37,138.1,0.5,0.04,3.38,2.03,1.51,14.99,17.82,-40.0,-1589.53,10.58,14.24
17.77,139.1,1.44,0.02,2.13,2.1,1.54,11.8,15.09,-43.0,-1454.22,63.1,20.63
24.79,139.2,1.33,0.01,2.08,2.02,1.51,14.85,15.86,-41.0,-2002.14,55.17,18.4
16.05,139.7,0.5,0.0,0.71,2.04,1.51,11.75,12.93,-45.0,-756.49,35.42,19.14
23.61,138.6,1.01,0.02,2.11,2.02,1.51,14.98,16.35,-40.0,-1920.06,44.27,17.04
24.8,138.0,0.52,0.02,3.0,2.02,1.51,11.78,17.98,-40.0,-1572.35,36.63,20.25
24.76,132.8,0.51,0.03,2.05,2.01,1.51,14.63,16.18,-41.0,-1850.72,34.03,18.53
15.64,129.4,1.5,0.03,1.75,2.01,1.51,11.77,12.88,-47.0,-1071.46,42.18,19.07
15.71,138.6,1.14,0.01,2.08,2.01,1.51,11.77,12.78,-47.0,-1086.44,53.02,18.9
24.79,134.1,0.98,0.01,2.57,2.02,1.51,11.41,12.45,-46.0,-1818.77,45.98,20.01
24.32,138.2,0.51,0.01,2.75,2.01,1.51,13.55,16.01,-41.0,-1808.08,28.07,18.81
15.84,138.5,1.46,0.01,2.23,2.06,1.51,11.67,12.88,-47.0,-1247.21,45.65,18.96
23.45,138.5,1.47,0.02,2.14,2.01,1.51,14.89,17.6,-40.0,-1938.64,50.15,14.8
15.71,138.6,1.01,0.01,2.76,2.01,1.51,14.97,16.35,-42.0,-1468.2,71.56,17.01
23.3,124.3,0.52,0.06,3.27,2.01,1.51,14.97,17.96,-40.0,-1695.44,13.19,13.9
15.97,138.3,0.98,0.02,2.88,2.01,1.51,14.83,16.66,-41.0,-1489.83,68.67,16.91
16.08,138.8,1.5,0.02,1.71,2.01,1.51,11.76,13.05,-46.0,-1172.93,41.14,19.35
15.51,138.6,0.96,0.11,3.3,2.01,1.51,14.89,16.62,-41.0,-1462.43,82.25,16.75
22.95,129.8,0.53,0.0,3.06,2.01,1.51,10.8,12.63,-46.0,-1580.66,36.3,20.89
23.77,128.4,0.86,0.03,2.72,2.01,1.51,11.06,12.28,-46.0,-1756.45,39.16,20.59
17.91,133.9,1.46,0.02,2.99,2.06,1.51,14.94,16.62,-41.0,-1678.47,58.31,16.46
24.38,137.5,0.5,0.04,3.01,2.01,1.51,14.92,17.8,-40.0,-1754.75,15.45,14.46
25.0,137.4,1.36,0.04,1.97,2.08,1.51,14.84,17.92,-40.0,-1869.57,50.46,14.69
23.92,136.5,0.98,0.01,2.15,2.01,1.51,14.98,16.82,-40.0,-1917.91,43.55,15.98
16.0,138.6,1.09,0.02,2.07,2.02,1.51,11.31,12.91,-47.0,-1090.7,52.81,19.69
16.04,139.1,1.01,0.01,3.3,2.03,1.51,14.94,16.35,-43.0,-1520.82,73.92,17.0
16.13,135.9,0.52,0.0,3.01,2.06,1.51,14.96,16.5,-40.0,-1324.83,79.27,16.72
15.98,134.9,1.14,0.01,2.08,2.02,1.51,11.78,12.98,-47.0,-1119.78,50.1,19.27
23.69,138.8,0.52,0.01,2.93,2.01,1.51,11.74,16.4,-41.0,-1693.47,32.8,20.34
23.72,138.6,0.5,0.01,3.31,2.01,1.51,14.99,16.24,-40.0,-1625.06,23.49,17.48
24.93,138.6,0.51,0.01,3.05,2.02,1.51,14.97,16.14,-40.0,-1706.31,25.44,17.75
15.92,138.4,1.14,0.01,2.08,2.01,1.51,11.56,12.89,-47.0,-1110.94,50.95,19.15
23.92,138.4,1.14,0.0,2.08,2.01,1.51,11.77,16.36,-40.0,-1792.9,61.38,20.48
